"","year","state","county","commodity","damagecause","monthcode","month","loss"
"6019",1989,"ID","Minidoka","DRY BEANS","Frost",6,"JUN",8100
"6020",1989,"ID","Minidoka","DRY BEANS","Frost",10,"OCT",14585
"6021",1989,"ID","Minidoka","DRY BEANS","Wind/Excess Wind",10,"OCT",83
"6022",1989,"ID","Minidoka","DRY BEANS","Frost",10,"OCT",372
"6023",1989,"ID","Minidoka","DRY BEANS","Wind/Excess Wind",7,"JUL",1028
"6024",1989,"ID","Minidoka","DRY BEANS","Wind/Excess Wind",6,"JUN",1556
"6025",1989,"ID","Minidoka","GREEN PEAS","Heat",6,"JUN",2051
"6026",1989,"ID","Minidoka","GREEN PEAS","Heat",7,"JUL",787
"6027",1989,"ID","Minidoka","GREEN PEAS","Frost",6,"JUN",1180
"6028",1989,"ID","Minidoka","GREEN PEAS","Freeze",6,"JUN",4785
"6029",1989,"ID","Minidoka","DRY PEAS","Wind/Excess Wind",8,"AUG",6922
"6030",1989,"ID","Minidoka","POTATOES","Heat",10,"OCT",6834
"6031",1989,"ID","Minidoka","POTATOES","Frost",10,"OCT",6834
"6032",1989,"ID","Minidoka","POTATOES","Plant Disease",5,"MAY",4980
"6033",1989,"ID","Minidoka","BARLEY","Frost",11,"NOV",598
"6034",1989,"ID","Nez Perce","WHEAT","Drought",10,"OCT",288
"6035",1989,"ID","Nez Perce","WHEAT","Drought",12,"DEC",466
"6036",1989,"ID","Nez Perce","WHEAT","Heat",5,"MAY",918
"6037",1989,"ID","Nez Perce","WHEAT","Heat",6,"JUN",600
"6038",1989,"ID","Nez Perce","WHEAT","Excess Moisture/Precip/Rain",1,"JAN",1947
"6039",1989,"ID","Nez Perce","WHEAT","Excess Moisture/Precip/Rain",2,"FEB",1175
"6040",1989,"ID","Nez Perce","WHEAT","Excess Moisture/Precip/Rain",8,"AUG",20128
"6041",1989,"ID","Nez Perce","WHEAT","Excess Moisture/Precip/Rain",9,"SEP",5287
"6042",1989,"ID","Nez Perce","WHEAT","Excess Moisture/Precip/Rain",10,"OCT",51861
"6043",1989,"ID","Nez Perce","WHEAT","Other (Snow-Lightning-Etc.)",6,"JUN",1191
"6044",1989,"ID","Nez Perce","DRY PEAS","Drought",6,"JUN",3355
"6045",1989,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",4654
"6046",1989,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",10,"OCT",14367
"6047",1989,"ID","Nez Perce","DRY PEAS","Plant Disease",6,"JUN",734
"6048",1989,"ID","Nez Perce","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",1479
"6049",1989,"ID","Nez Perce","BARLEY","Excess Moisture/Precip/Rain",8,"AUG",242
"6050",1989,"ID","Nez Perce","BARLEY","Excess Moisture/Precip/Rain",10,"OCT",631
"6051",1989,"ID","Nez Perce","BARLEY","Plant Disease",10,"OCT",81
"6052",1989,"ID","Oneida","WHEAT","Drought",0,"",293
"6053",1989,"ID","Oneida","WHEAT","Frost",0,"",98
"6054",1989,"ID","Oneida","WHEAT","Drought",0,"",36839
"6055",1989,"ID","Oneida","WHEAT","Hail",0,"",762
"6056",1989,"ID","Oneida","WHEAT","Frost",0,"",16058
"6057",1989,"ID","Oneida","WHEAT","Freeze",0,"",10806
"6058",1989,"ID","Oneida","WHEAT","",10,"OCT",548
"6059",1989,"ID","Oneida","WHEAT","",11,"NOV",1946
"6060",1989,"ID","Oneida","WHEAT","Drought",6,"JUN",44593
"6061",1989,"ID","Oneida","WHEAT","Drought",7,"JUL",8191
"6062",1989,"ID","Oneida","WHEAT","Drought",8,"AUG",73933
"6063",1989,"ID","Oneida","WHEAT","Drought",9,"SEP",75397
"6064",1989,"ID","Oneida","WHEAT","Drought",10,"OCT",7940
"6065",1989,"ID","Oneida","WHEAT","Heat",10,"OCT",13282
"6066",1989,"ID","Oneida","WHEAT","Frost",6,"JUN",61315
"6067",1989,"ID","Oneida","WHEAT","Frost",8,"AUG",219033
"6068",1989,"ID","Oneida","WHEAT","Frost",9,"SEP",327181
"6069",1989,"ID","Oneida","WHEAT","Frost",10,"OCT",93135
"6070",1989,"ID","Oneida","WHEAT","Frost",11,"NOV",16368
"6071",1989,"ID","Oneida","WHEAT","Freeze",8,"AUG",2001
"6072",1989,"ID","Oneida","WHEAT","Drought",8,"AUG",516
"6073",1989,"ID","Oneida","WHEAT","Drought",9,"SEP",722
"6074",1989,"ID","Oneida","WHEAT","Failure Irrig Supply",8,"AUG",3035
"6075",1989,"ID","Oneida","WHEAT","Frost",8,"AUG",26757
"6076",1989,"ID","Oneida","WHEAT","Frost",9,"SEP",21839
"6077",1989,"ID","Oneida","WHEAT","Frost",10,"OCT",5903
"6078",1989,"ID","Oneida","OATS","Frost",6,"JUN",86
"6079",1989,"ID","Oneida","OATS","Frost",9,"SEP",1201
"6080",1989,"ID","Oneida","CORN","Frost",9,"SEP",2475
"6081",1989,"ID","Oneida","BARLEY","Frost",0,"",660
"6082",1989,"ID","Oneida","BARLEY","Wildlife",0,"",97
"6083",1989,"ID","Oneida","BARLEY","Drought",0,"",3406
"6084",1989,"ID","Oneida","BARLEY","Frost",0,"",1498
"6085",1989,"ID","Oneida","BARLEY","Freeze",0,"",6161
"6086",1989,"ID","Oneida","BARLEY","Wildlife",0,"",67
"6087",1989,"ID","Oneida","BARLEY","",9,"SEP",328
"6088",1989,"ID","Oneida","BARLEY","",10,"OCT",186
"6089",1989,"ID","Oneida","BARLEY","",11,"NOV",3538
"6090",1989,"ID","Oneida","BARLEY","Drought",6,"JUN",10848
"6091",1989,"ID","Oneida","BARLEY","Drought",8,"AUG",4200
"6092",1989,"ID","Oneida","BARLEY","Drought",10,"OCT",2839
"6093",1989,"ID","Oneida","BARLEY","Heat",10,"OCT",2833
"6094",1989,"ID","Oneida","BARLEY","Frost",3,"MAR",66
"6095",1989,"ID","Oneida","BARLEY","Frost",6,"JUN",1720
"6096",1989,"ID","Oneida","BARLEY","Frost",8,"AUG",18057
"6097",1989,"ID","Oneida","BARLEY","Frost",9,"SEP",46598
"6098",1989,"ID","Oneida","BARLEY","Frost",10,"OCT",9005
"6099",1989,"ID","Oneida","BARLEY","Frost",11,"NOV",1376
"6100",1989,"ID","Oneida","BARLEY","Freeze",8,"AUG",521
"6101",1989,"ID","Oneida","BARLEY","Frost",8,"AUG",13734
"6102",1989,"ID","Oneida","BARLEY","Frost",9,"SEP",2227
"6103",1989,"ID","Oneida","BARLEY","Frost",10,"OCT",874
"6104",1989,"ID","Owyhee","All Other Crops","Heat",10,"OCT",14751
"6105",1989,"ID","Owyhee","All Other Crops","Frost",10,"OCT",9706
"6106",1989,"ID","Owyhee","All Other Crops","Freeze",10,"OCT",15940
"6107",1989,"ID","Owyhee","All Other Crops","Heat",0,"",40
"6108",1989,"ID","Owyhee","All Other Crops","Hail",0,"",160
"6109",1989,"ID","Owyhee","All Other Crops","Failure Irrig Supply",8,"AUG",121552
"6110",1989,"ID","Payette","WHEAT","Insects",0,"",103
"6111",1989,"ID","Payette","WHEAT","Heat",6,"JUN",2042
"6112",1989,"ID","Payette","WHEAT","Heat",11,"NOV",3511
"6113",1989,"ID","Payette","WHEAT","Excess Moisture/Precip/Rain",10,"OCT",6062
"6114",1989,"ID","Payette","WHEAT","Hot Wind",7,"JUL",179
"6115",1989,"ID","Payette","CORN","Hot Wind",7,"JUL",4221
"6116",1989,"ID","Payette","APPLES","Hail",10,"OCT",668076
"6117",1989,"ID","Payette","APPLES","Frost",10,"OCT",137614
"6118",1989,"ID","Payette","APPLES","Freeze",10,"OCT",928
"6119",1989,"ID","Payette","APPLES","Fruit Set Failure",6,"JUN",34164
"6120",1989,"ID","Payette","APPLES","Hail",10,"OCT",27892
"6121",1989,"ID","Payette","APPLES","Frost",10,"OCT",36693
"6122",1989,"ID","Payette","APPLES","Freeze",10,"OCT",30971
"6123",1989,"ID","Payette","BARLEY","Frost",6,"JUN",301
"6124",1989,"ID","Power","All Other Crops","Frost",6,"JUN",8980
"6125",1989,"ID","Power","All Other Crops","Frost",7,"JUL",4706
"6126",1989,"ID","Power","All Other Crops","Drought",0,"",12644
"6127",1989,"ID","Power","All Other Crops","Frost",0,"",14478
"6128",1989,"ID","Power","All Other Crops","Drought",0,"",138117
"6129",1989,"ID","Power","All Other Crops","Frost",0,"",66577
"6130",1989,"ID","Power","All Other Crops","",10,"OCT",2000
"6131",1989,"ID","Power","All Other Crops","Drought",2,"FEB",24332
"6132",1989,"ID","Power","All Other Crops","Drought",4,"APR",6446
"6133",1989,"ID","Power","All Other Crops","Drought",5,"MAY",32408
"6134",1989,"ID","Power","All Other Crops","Drought",6,"JUN",48161
"6135",1989,"ID","Power","All Other Crops","Drought",7,"JUL",66974
"6136",1989,"ID","Power","All Other Crops","Drought",8,"AUG",43300
"6137",1989,"ID","Power","All Other Crops","Drought",9,"SEP",62257
"6138",1989,"ID","Power","All Other Crops","Drought",10,"OCT",54757
"6139",1989,"ID","Power","All Other Crops","Failure Irrig Supply",10,"OCT",698
"6140",1989,"ID","Power","All Other Crops","Frost",6,"JUN",149565
"6141",1989,"ID","Power","All Other Crops","Frost",7,"JUL",36809
"6142",1989,"ID","Power","All Other Crops","Frost",8,"AUG",21524
"6143",1989,"ID","Power","All Other Crops","Frost",9,"SEP",8156
"6144",1989,"ID","Power","All Other Crops","Frost",10,"OCT",266677
"6145",1989,"ID","Power","All Other Crops","Frost",12,"DEC",4791
"6146",1989,"ID","Power","All Other Crops","Cold Winter",12,"DEC",12737
"6147",1989,"ID","Power","All Other Crops","Plant Disease",10,"OCT",5319
"6148",1989,"ID","Power","All Other Crops","Drought",5,"MAY",63036
"6149",1989,"ID","Power","All Other Crops","Drought",8,"AUG",4299
"6150",1989,"ID","Power","All Other Crops","Drought",11,"NOV",2465
"6151",1989,"ID","Power","All Other Crops","Frost",6,"JUN",14085
"6152",1989,"ID","Power","All Other Crops","Frost",8,"AUG",82703
"6153",1989,"ID","Power","All Other Crops","Frost",9,"SEP",13060
"6154",1989,"ID","Power","All Other Crops","Frost",10,"OCT",68271
"6155",1989,"ID","Teton","All Other Crops","Drought",0,"",13565
"6156",1989,"ID","Teton","All Other Crops","Hail",0,"",1435
"6157",1989,"ID","Teton","All Other Crops","Frost",0,"",6105
"6158",1989,"ID","Teton","All Other Crops","Freeze",0,"",9356
"6159",1989,"ID","Teton","All Other Crops","Drought",6,"JUN",1843
"6160",1989,"ID","Teton","All Other Crops","Drought",10,"OCT",8905
"6161",1989,"ID","Teton","All Other Crops","Hail",9,"SEP",193
"6162",1989,"ID","Teton","All Other Crops","Frost",6,"JUN",1331
"6163",1989,"ID","Teton","All Other Crops","Frost",10,"OCT",17148
"6164",1989,"ID","Twin Falls","WHEAT","Heat",7,"JUL",1217
"6165",1989,"ID","Twin Falls","WHEAT","Heat",10,"OCT",1868
"6166",1989,"ID","Twin Falls","WHEAT","Failure Irrig Supply",6,"JUN",474
"6167",1989,"ID","Twin Falls","WHEAT","Hail",6,"JUN",465
"6168",1989,"ID","Twin Falls","WHEAT","Frost",5,"MAY",1754
"6169",1989,"ID","Twin Falls","WHEAT","Frost",6,"JUN",150
"6170",1989,"ID","Twin Falls","WHEAT","Frost",8,"AUG",594
"6171",1989,"ID","Twin Falls","WHEAT","Frost",10,"OCT",1552
"6172",1989,"ID","Twin Falls","WHEAT","Insects",8,"AUG",1169
"6173",1989,"ID","Twin Falls","SUGAR BEETS","Hail",5,"MAY",86713
"6174",1989,"ID","Twin Falls","SUGAR BEETS","Frost",5,"MAY",3150
"6175",1989,"ID","Twin Falls","SUGAR BEETS","Hail",6,"JUN",732
"6176",1989,"ID","Twin Falls","CORN","Heat",6,"JUN",5192
"6177",1989,"ID","Twin Falls","CORN","Heat",7,"JUL",403
"6178",1989,"ID","Twin Falls","SWEET CORN","Hail",7,"JUL",2684
"6179",1989,"ID","Twin Falls","SWEET CORN","Hail",8,"AUG",2696
"6180",1989,"ID","Twin Falls","SWEET CORN","Hail",7,"JUL",12468
"6181",1989,"ID","Twin Falls","SWEET CORN","Hail",10,"OCT",912
"6182",1989,"ID","Twin Falls","SWEET CORN","Other (Snow-Lightning-Etc.)",9,"SEP",5428
"6183",1989,"ID","Twin Falls","DRY BEANS","Drought",6,"JUN",4593
"6184",1989,"ID","Twin Falls","DRY BEANS","Heat",6,"JUN",502
"6185",1989,"ID","Twin Falls","DRY BEANS","Heat",7,"JUL",2115
"6186",1989,"ID","Twin Falls","DRY BEANS","Heat",9,"SEP",1018
"6187",1989,"ID","Twin Falls","DRY BEANS","Heat",10,"OCT",1584
"6188",1989,"ID","Twin Falls","DRY BEANS","Hail",7,"JUL",479
"6189",1989,"ID","Twin Falls","DRY BEANS","Hail",8,"AUG",3799
"6190",1989,"ID","Twin Falls","DRY BEANS","Hail",10,"OCT",1971
"6191",1989,"ID","Twin Falls","DRY BEANS","Excess Moisture/Precip/Rain",10,"OCT",4665
"6192",1989,"ID","Twin Falls","DRY BEANS","Frost",5,"MAY",266
"6193",1989,"ID","Twin Falls","DRY BEANS","Frost",6,"JUN",14540
"6194",1989,"ID","Twin Falls","DRY BEANS","Frost",8,"AUG",4464
"6195",1989,"ID","Twin Falls","DRY BEANS","Frost",9,"SEP",4241
"6196",1989,"ID","Twin Falls","DRY BEANS","Frost",10,"OCT",11128
"6197",1989,"ID","Twin Falls","DRY BEANS","Cold Wet Weather",10,"OCT",733
"6198",1989,"ID","Twin Falls","DRY BEANS","Wind/Excess Wind",8,"AUG",178
"6199",1989,"ID","Twin Falls","DRY BEANS","Insects",8,"AUG",178
"6200",1989,"ID","Twin Falls","DRY BEANS","Other (Snow-Lightning-Etc.)",10,"OCT",5965
"6201",1989,"ID","Twin Falls","DRY BEANS","Frost",10,"OCT",33
"6202",1989,"ID","Twin Falls","DRY BEANS","Cold Wet Weather",6,"JUN",1752
"6203",1989,"ID","Twin Falls","DRY PEAS","Heat",10,"OCT",1463
"6204",1989,"ID","Twin Falls","DRY PEAS","Hail",6,"JUN",1870
"6205",1989,"ID","Twin Falls","DRY PEAS","Hail",8,"AUG",3664
"6206",1989,"ID","Twin Falls","DRY PEAS","Excess Moisture/Precip/Rain",10,"OCT",3171
"6207",1989,"ID","Twin Falls","POTATOES","Heat",7,"JUL",10834
"6208",1989,"ID","Twin Falls","BARLEY","Heat",7,"JUL",735
"6209",1989,"ID","Twin Falls","BARLEY","Heat",10,"OCT",349
"6210",1989,"ID","Twin Falls","BARLEY","Hail",6,"JUN",368
"6211",1989,"ID","Twin Falls","BARLEY","Excess Moisture/Precip/Rain",10,"OCT",1560
"6212",1989,"ID","Twin Falls","BARLEY","Frost",5,"MAY",71
"6213",1989,"ID","Twin Falls","BARLEY","Frost",6,"JUN",735
"6214",1989,"ID","Twin Falls","BARLEY","Hot Wind",5,"MAY",1755
"6215",1989,"ID","Washington","All Other Crops","Heat",10,"OCT",24
"6216",1989,"ID","Washington","All Other Crops","Hail",10,"OCT",43109
"6217",1989,"ID","Washington","All Other Crops","Excess Moisture/Precip/Rain",10,"OCT",29
"6218",1989,"ID","Washington","All Other Crops","Frost",10,"OCT",1943
"6219",1989,"ID","Washington","All Other Crops","Frost",10,"OCT",2394
"6220",1989,"ID","Washington","All Other Crops","Heat",10,"OCT",215
"6221",1989,"ID","Washington","All Other Crops","Wind/Excess Wind",10,"OCT",793
"6222",1989,"ID","Washington","All Other Crops","Insects",10,"OCT",859
"6223",1989,"ID","Washington","All Other Crops","Wildlife",10,"OCT",793
"6224",1989,"ID","Washington","All Other Crops","",9,"SEP",3048
"6225",1989,"ID","Washington","All Other Crops","",10,"OCT",668
"6226",1989,"ID","Washington","All Other Crops","Drought",8,"AUG",5351
"6227",1989,"ID","Washington","All Other Crops","Drought",9,"SEP",1149
"6228",1989,"ID","Washington","All Other Crops","Drought",10,"OCT",13067
"6229",1989,"ID","Washington","All Other Crops","Heat",5,"MAY",5127
"6230",1989,"ID","Washington","All Other Crops","Heat",6,"JUN",5469
"6231",1989,"ID","Washington","All Other Crops","Heat",9,"SEP",1565
"6232",1989,"ID","Washington","All Other Crops","Heat",10,"OCT",2622
"6233",1989,"ID","Washington","All Other Crops","Frost",10,"OCT",7750
"6234",1989,"ID","Washington","All Other Crops","Freeze",9,"SEP",4383
"6235",1989,"ID","Washington","All Other Crops","Freeze",10,"OCT",2015
"6236",1989,"ID","Washington","All Other Crops","Cold Wet Weather",10,"OCT",1618
"6237",1989,"ID","Washington","All Other Crops","Insects",10,"OCT",263
"6238",1989,"ID","Washington","All Other Crops","Drought",8,"AUG",623
"6239",1989,"ID","Washington","All Other Crops","Heat",6,"JUN",11846
"6240",1989,"ID","Washington","All Other Crops","Excess Moisture/Precip/Rain",11,"NOV",1329
"6241",1989,"ID","Washington","All Other Crops","Frost",8,"AUG",1621
"6242",1989,"ID","All Other Counties","All Other Crops","Frost",10,"OCT",4384
"6243",1989,"ID","All Other Counties","All Other Crops","Drought",0,"",8017
"6244",1989,"ID","All Other Counties","All Other Crops","Drought",0,"",109676
"6245",1989,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",0,"",2456
"6246",1989,"ID","All Other Counties","All Other Crops","Cold Winter",0,"",3272
"6247",1989,"ID","All Other Counties","All Other Crops","Other (Snow-Lightning-Etc.)",0,"",2446
"6248",1989,"ID","All Other Counties","All Other Crops","Drought",3,"MAR",8247
"6249",1989,"ID","All Other Counties","All Other Crops","Drought",6,"JUN",19404
"6250",1989,"ID","All Other Counties","All Other Crops","Drought",7,"JUL",13841
"6251",1989,"ID","All Other Counties","All Other Crops","Drought",10,"OCT",260
"6252",1989,"ID","All Other Counties","All Other Crops","Heat",6,"JUN",109
"6253",1989,"ID","All Other Counties","All Other Crops","Heat",9,"SEP",2251
"6254",1989,"ID","All Other Counties","All Other Crops","Heat",10,"OCT",1118
"6255",1989,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",6,"JUN",3234
"6256",1989,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",8,"AUG",37338
"6257",1989,"ID","All Other Counties","All Other Crops","Hail",6,"JUN",22908
"6258",1989,"ID","All Other Counties","All Other Crops","Hail",8,"AUG",1963
"6259",1989,"ID","All Other Counties","All Other Crops","Hail",9,"SEP",5390
"6260",1989,"ID","All Other Counties","All Other Crops","Hail",10,"OCT",2233
"6261",1989,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",8,"AUG",12697
"6262",1989,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",10,"OCT",7804
"6263",1989,"ID","All Other Counties","All Other Crops","Frost",6,"JUN",186499
"6264",1989,"ID","All Other Counties","All Other Crops","Frost",9,"SEP",38804
"6265",1989,"ID","All Other Counties","All Other Crops","Frost",10,"OCT",12577
"6266",1989,"ID","All Other Counties","All Other Crops","Freeze",6,"JUN",119073
"6267",1989,"ID","All Other Counties","All Other Crops","Freeze",10,"OCT",1854
"6268",1989,"ID","All Other Counties","All Other Crops","Cold Winter",6,"JUN",850
"6269",1989,"ID","All Other Counties","All Other Crops","Hot Wind",10,"OCT",6699
"6270",1989,"ID","All Other Counties","All Other Crops","Wildlife",4,"APR",3259
"6271",1989,"ID","All Other Counties","All Other Crops","Wildlife",6,"JUN",11690
"6272",1989,"ID","All Other Counties","All Other Crops","Wildlife",7,"JUL",50688
"6273",1989,"ID","All Other Counties","All Other Crops","Wildlife",10,"OCT",550
"6274",1989,"ID","All Other Counties","All Other Crops","Drought",6,"JUN",2791
"6275",1989,"ID","All Other Counties","All Other Crops","Drought",9,"SEP",1595
"6276",1989,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",6,"JUN",909
"6277",1989,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",10,"OCT",10705
"6278",1989,"ID","All Other Counties","All Other Crops","Frost",6,"JUN",198
"6279",1989,"ID","All Other Counties","All Other Crops","Freeze",6,"JUN",3081
"6280",1989,"ID","All Other Counties","All Other Crops","Wildlife",6,"JUN",1713
"51176",1989,"OR","Crook","All Other Crops","Plant Disease",10,"OCT",3570
"51177",1989,"OR","Gilliam","WHEAT","Drought",4,"APR",13261
"51178",1989,"OR","Gilliam","WHEAT","Drought",5,"MAY",64558
"51179",1989,"OR","Gilliam","WHEAT","Drought",6,"JUN",35866
"51180",1989,"OR","Gilliam","WHEAT","Drought",8,"AUG",81332
"51181",1989,"OR","Gilliam","WHEAT","Drought",10,"OCT",91417
"51182",1989,"OR","Gilliam","WHEAT","Heat",6,"JUN",33488
"51183",1989,"OR","Gilliam","WHEAT","Heat",7,"JUL",223
"51184",1989,"OR","Gilliam","WHEAT","Frost",8,"AUG",13104
"51185",1989,"OR","Gilliam","WHEAT","Frost",10,"OCT",358
"51186",1989,"OR","Gilliam","WHEAT","Freeze",2,"FEB",870
"51187",1989,"OR","Gilliam","WHEAT","Cold Winter",1,"JAN",11381
"51188",1989,"OR","Gilliam","WHEAT","Cold Winter",7,"JUL",1669
"51189",1989,"OR","Gilliam","WHEAT","Cold Winter",8,"AUG",7269
"51190",1989,"OR","Gilliam","WHEAT","Insects",10,"OCT",4546
"51191",1989,"OR","Gilliam","WHEAT","Other (Snow-Lightning-Etc.)",6,"JUN",5145
"51192",1989,"OR","Gilliam","WHEAT","Drought",8,"AUG",14807
"51193",1989,"OR","Gilliam","BARLEY","Drought",4,"APR",11830
"51194",1989,"OR","Gilliam","BARLEY","Drought",7,"JUL",184
"51195",1989,"OR","Gilliam","BARLEY","Drought",8,"AUG",2239
"51196",1989,"OR","Gilliam","BARLEY","Heat",6,"JUN",4616
"51197",1989,"OR","Gilliam","BARLEY","Frost",8,"AUG",896
"51198",1989,"OR","Gilliam","BARLEY","Cold Winter",8,"AUG",3593
"51199",1989,"OR","Gilliam","BARLEY","Insects",10,"OCT",2003
"51200",1989,"OR","Gilliam","BARLEY","Drought",8,"AUG",35157
"51201",1989,"OR","Malheur","WHEAT","",10,"OCT",3835
"51202",1989,"OR","Malheur","WHEAT","Drought",10,"OCT",17928
"51203",1989,"OR","Malheur","WHEAT","Heat",8,"AUG",15500
"51204",1989,"OR","Malheur","WHEAT","Heat",10,"OCT",33747
"51205",1989,"OR","Malheur","WHEAT","Failure Irrig Supply",10,"OCT",3015
"51206",1989,"OR","Malheur","WHEAT","Hail",10,"OCT",996
"51207",1989,"OR","Malheur","WHEAT","Frost",10,"OCT",218
"51208",1989,"OR","Malheur","WHEAT","Wind/Excess Wind",10,"OCT",2518
"51209",1989,"OR","Malheur","WHEAT","Drought",8,"AUG",1890
"51210",1989,"OR","Malheur","ONIONS","Cold Wet Weather",10,"OCT",4030
"51211",1989,"OR","Malheur","ONIONS","Excess Moisture/Precip/Rain",10,"OCT",4661
"51212",1989,"OR","Malheur","ONIONS","Insects",5,"MAY",9258
"51213",1989,"OR","Malheur","FORAGE PRODUCTION","Heat",10,"OCT",13014
"51214",1989,"OR","Malheur","FORAGE PRODUCTION","Frost",7,"JUL",4872
"51215",1989,"OR","Malheur","FORAGE PRODUCTION","Cold Winter",10,"OCT",1890
"51216",1989,"OR","Malheur","FORAGE PRODUCTION","Insects",10,"OCT",648
"51217",1989,"OR","Malheur","FORAGE PRODUCTION","Freeze",1,"JAN",10830
"51218",1989,"OR","Malheur","FORAGE PRODUCTION","Cold Winter",3,"MAR",10830
"51219",1989,"OR","Malheur","FORAGE PRODUCTION","Cold Winter",9,"SEP",16584
"51220",1989,"OR","Malheur","SUGAR BEETS","Frost",10,"OCT",5145
"51221",1989,"OR","Malheur","SUGAR BEETS","Heat",7,"JUL",12495
"51222",1989,"OR","Malheur","SUGAR BEETS","Hail",10,"OCT",593
"51223",1989,"OR","Malheur","SUGAR BEETS","Frost",10,"OCT",19820
"51224",1989,"OR","Malheur","SUGAR BEETS","Insects",10,"OCT",10294
"51225",1989,"OR","Malheur","SUGAR BEETS","Plant Disease",10,"OCT",5770
"51226",1989,"OR","Malheur","SUGAR BEETS","Other (Snow-Lightning-Etc.)",10,"OCT",7727
"51227",1989,"OR","Malheur","SUGAR BEETS","Insects",10,"OCT",525
"51228",1989,"OR","Malheur","SUGAR BEETS","Other (Snow-Lightning-Etc.)",10,"OCT",1079
"51229",1989,"OR","Malheur","CORN","Frost",9,"SEP",1892
"51230",1989,"OR","Malheur","CORN","Cold Wet Weather",10,"OCT",8670
"51231",1989,"OR","Malheur","CORN","Other (Snow-Lightning-Etc.)",10,"OCT",10596
"51232",1989,"OR","Malheur","CORN","Frost",10,"OCT",1833
"51233",1989,"OR","Malheur","DRY BEANS","Heat",10,"OCT",13507
