"","year","state","county","commodity","damagecause","monthcode","month","acres","loss"
"11666",2001,"ID","Fremont","WHEAT","Heat",6,"JUN",307.0095,3399.62
"11667",2001,"ID","Fremont","WHEAT","Heat",7,"JUL",369.8,27689.2
"11668",2001,"ID","Fremont","WHEAT","Heat",9,"SEP",105.5,5061
"11669",2001,"ID","Fremont","WHEAT","Failure Irrig Supply",4,"APR",236.81,7173
"11670",2001,"ID","Fremont","WHEAT","Frost",10,"OCT",319.5405,3538.38
"11671",2001,"ID","Fremont","WHEAT","Frost",6,"JUN",554.7,41533.8
"11672",2001,"ID","Fremont","CANOLA","Failure Irrig Supply",4,"APR",165,4216
"11673",2001,"ID","Fremont","POTATOES","Failure Irrig Supply",4,"APR",33.3,2319
"11674",2001,"ID","Fremont","POTATOES","Failure Irrig Supply",9,"SEP",8.75,1772
"11675",2001,"ID","Fremont","POTATOES","Failure Irrig Supply",4,"APR",872.56,181243
"11676",2001,"ID","Fremont","POTATOES","Failure Irrig Supply",7,"JUL",26.25,4739
"11677",2001,"ID","Fremont","POTATOES","Failure Irrig Supply",5,"MAY",140.1,19758
"11678",2001,"ID","Fremont","POTATOES","Hail",7,"JUL",457.4692,89199.12
"11679",2001,"ID","Fremont","POTATOES","Excess Moisture/Precip/Rain",6,"JUN",220,71479
"11680",2001,"ID","Fremont","POTATOES","Frost",7,"JUL",97.9914,7699.98
"11681",2001,"ID","Fremont","POTATOES","Frost",0,"",46,-1953
"11682",2001,"ID","Fremont","POTATOES","Frost",6,"JUN",439.84,51136.8
"11683",2001,"ID","Fremont","POTATOES","Frost",9,"SEP",27.5604,2756.04
"11684",2001,"ID","Fremont","POTATOES","Insects",0,"",155,-6286
"11685",2001,"ID","Fremont","POTATOES","Insects",7,"JUL",239.3,33991
"11686",2001,"ID","Fremont","POTATOES","Plant Disease",7,"JUL",11.319,1957.06
"11687",2001,"ID","Fremont","BARLEY","Heat",6,"JUN",2007.2,45099
"11688",2001,"ID","Fremont","BARLEY","Heat",7,"JUL",1553,37838
"11689",2001,"ID","Fremont","BARLEY","Heat",0,"",52.3,-1045
"11690",2001,"ID","Fremont","BARLEY","Heat",10,"OCT",28.05,941.97
"11691",2001,"ID","Fremont","BARLEY","Heat",5,"MAY",110.1,1909
"11692",2001,"ID","Fremont","BARLEY","Failure Irrig Supply",4,"APR",4.96,204
"11693",2001,"ID","Fremont","BARLEY","Failure Irrig Supply",7,"JUL",23.27,338
"11694",2001,"ID","Fremont","BARLEY","Failure Irrig Supply",9,"SEP",11.62,169
"11695",2001,"ID","Fremont","BARLEY","Hail",7,"JUL",28.28,693
"11696",2001,"ID","Fremont","BARLEY","Frost",6,"JUN",26.95,905.03
"11697",2001,"ID","Fremont","BARLEY","Freeze",8,"AUG",939.1,20071
"11698",2001,"ID","Fremont","BARLEY","Hot Wind",5,"MAY",4263,290684
"11699",2001,"ID","Fremont","BARLEY","Hot Wind",7,"JUL",4263,103537
"11700",2001,"ID","Gem","APPLES","Hail",5,"MAY",7.02,3991.8
"11701",2001,"ID","Gem","APPLES","Hail",8,"AUG",16.83,15320.1
"11702",2001,"ID","Gem","APPLES","Frost",4,"APR",90.05,66412.1
"11703",2001,"ID","Gem","APPLES","Frost",3,"MAR",2.3,970
"11704",2001,"ID","Gem","APPLES","Frost",4,"APR",21,11532
"11705",2001,"ID","Gem","APPLES","Freeze",4,"APR",8.9,2720
"11706",2001,"ID","Gem","APPLES","Freeze",10,"OCT",20.04,9352.05
"11707",2001,"ID","Gem","APPLES","Wind/Excess Wind",10,"OCT",1.96,2280.95
"11708",2001,"ID","Gooding","WHEAT","Heat",8,"AUG",33.5,2365
"11709",2001,"ID","Gooding","WHEAT","Hot Wind",6,"JUN",155.6,6745
"11710",2001,"ID","Gooding","WHEAT","Hot Wind",6,"JUN",16,703
"11711",2001,"ID","Gooding","SUGAR BEETS","Frost",3,"MAR",196.4,7070
"11712",2001,"ID","Gooding","SUGAR BEETS","Freeze",4,"APR",185.04,6661.2
"11713",2001,"ID","Gooding","SUGAR BEETS","Wind/Excess Wind",4,"APR",123.36,4440.8
"11714",2001,"ID","Gooding","SWEET CORN","Heat",7,"JUL",65,2790
"11715",2001,"ID","Gooding","GREEN PEAS","Insects",6,"JUN",33.3,11385
"11716",2001,"ID","Idaho","WHEAT","Drought",6,"JUN",112.78,2100
"11717",2001,"ID","Idaho","WHEAT","Heat",6,"JUN",40.64,1176.8
"11718",2001,"ID","Idaho","WHEAT","Hail",8,"AUG",172.6,3406
"11719",2001,"ID","Idaho","WHEAT","Hail",7,"JUL",477.14,51541
"11720",2001,"ID","Idaho","WHEAT","Hail",7,"JUL",2141.95,83021
"11721",2001,"ID","Idaho","WHEAT","Hail",7,"JUL",268.9,18826
"11722",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",1228.38,66664
"11723",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",619.76,40744
"11724",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",4,"APR",137.1,8041
"11725",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",58.06,288
"11726",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",4,"APR",229.75,11868
"11727",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",7,"JUL",24.43,1518
"11728",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",4,"APR",147.05,8944
"11729",2001,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",4,"APR",65.7,639
"11730",2001,"ID","Idaho","WHEAT","Frost",6,"JUN",10.16,294.2
"11731",2001,"ID","Idaho","CANOLA","Drought",10,"OCT",29.2138,752.15
"11732",2001,"ID","Idaho","CANOLA","Drought",9,"SEP",37.15,1419
"11733",2001,"ID","Idaho","CANOLA","Hail",7,"JUL",386.81,12882.6
"11734",2001,"ID","Idaho","CANOLA","Hail",5,"MAY",45.2064,3528.18
"11735",2001,"ID","Idaho","CANOLA","Hail",8,"AUG",153.5,1440
"11736",2001,"ID","Idaho","CANOLA","Hail",7,"JUL",26.64,2960.8
"11737",2001,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",283.16,16491
"11738",2001,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",12,"DEC",46.42,4196
"11739",2001,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",29.58,2575
"11740",2001,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",4,"APR",50.4,530
"11741",2001,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",62.4,3342
"11742",2001,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",4,"APR",222.63,13075
"11743",2001,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",7,"JUL",219.516,8145.8
"11744",2001,"ID","Idaho","CANOLA","Frost",9,"SEP",146.33,11786.4
"11745",2001,"ID","Idaho","CANOLA","Frost",5,"MAY",169.92,8986.4
"11746",2001,"ID","Idaho","CANOLA","Frost",9,"SEP",45,732
"11747",2001,"ID","Idaho","CANOLA","Frost",9,"SEP",575.981,30874.2
"11748",2001,"ID","Idaho","CANOLA","Freeze",9,"SEP",2034.48,213222
"11749",2001,"ID","Idaho","CANOLA","Cold Winter",1,"JAN",43.4336,3389.82
"11750",2001,"ID","Idaho","CANOLA","Cold Winter",5,"MAY",30.4062,782.85
"11751",2001,"ID","Idaho","CANOLA","Cold Winter",4,"APR",154.9,2521
"11752",2001,"ID","Idaho","CANOLA","Cold Wet Weather",4,"APR",5.9,645
"11753",2001,"ID","Idaho","CANOLA","Cold Wet Weather",2,"FEB",130.713,1889.4
"11754",2001,"ID","Idaho","CANOLA","Cold Wet Weather",3,"MAR",122.29,13720
"11755",2001,"ID","Idaho","CANOLA","Cold Wet Weather",4,"APR",24.1,2115
"11756",2001,"ID","Idaho","CANOLA","Cold Wet Weather",3,"MAR",8.39,1008
"11757",2001,"ID","Idaho","CANOLA","Cold Wet Weather",2,"FEB",9.96,1360.8
"11758",2001,"ID","Idaho","CANOLA","Insects",5,"MAY",42.48,2246.6
"11759",2001,"ID","Idaho","CANOLA","Plant Disease",6,"JUN",59.9,1289
"11760",2001,"ID","Idaho","OATS","Drought",7,"JUL",22.5,59.25
"11761",2001,"ID","Idaho","OATS","Hail",7,"JUL",7.5,19.75
"11762",2001,"ID","Idaho","OATS","Excess Moisture/Precip/Rain",4,"APR",14.2,382
"11763",2001,"ID","Idaho","OATS","Excess Moisture/Precip/Rain",5,"MAY",1.66,49
"11764",2001,"ID","Idaho","OATS","Excess Moisture/Precip/Rain",6,"JUN",12.42,198
"11765",2001,"ID","Idaho","DRY PEAS","Drought",5,"MAY",150,3275
"11766",2001,"ID","Idaho","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",200.08,12913
"11767",2001,"ID","Idaho","DRY PEAS","Plant Disease",6,"JUN",103.9,4037
"11768",2001,"ID","Idaho","BARLEY","Drought",6,"JUN",32.46,301.4
"11769",2001,"ID","Idaho","BARLEY","Drought",7,"JUL",58.1,275
"11770",2001,"ID","Idaho","BARLEY","Drought",8,"AUG",15.65,857
"11771",2001,"ID","Idaho","BARLEY","Hail",7,"JUL",602.02,5192.6
"11772",2001,"ID","Idaho","BARLEY","Hail",8,"AUG",173,2512
"11773",2001,"ID","Idaho","BARLEY","Hail",5,"MAY",3.43,143
"11774",2001,"ID","Idaho","BARLEY","Hail",7,"JUL",331.27,19066
"11775",2001,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",810.11,29560
"11776",2001,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",75.63,3485
"11777",2001,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",4,"APR",20.82,725
"11778",2001,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",7,"JUL",59.09,2685
"11779",2001,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",6,"JUN",31,1122
"11780",2001,"ID","Idaho","BARLEY","Plant Disease",6,"JUN",49.02,305
"11781",2001,"ID","Jefferson","WHEAT","Heat",6,"JUN",130.32,5761.6
"11782",2001,"ID","Jefferson","WHEAT","Frost",7,"JUL",316.4,20046
"11783",2001,"ID","Jefferson","WHEAT","Frost",6,"JUN",353.28,36674.4
"11784",2001,"ID","Jefferson","WHEAT","Frost",9,"SEP",142.61,6951
"11785",2001,"ID","Jefferson","POTATOES","Heat",7,"JUL",938.39,336037.8
"11786",2001,"ID","Jefferson","POTATOES","Heat",6,"JUN",1345.9,613744
"11787",2001,"ID","Jefferson","POTATOES","Hail",7,"JUL",159.92,9461.2
"11788",2001,"ID","Jefferson","POTATOES","Frost",6,"JUN",599.88,90345.8
"11789",2001,"ID","Jefferson","POTATOES","Wind/Excess Wind",7,"JUL",52,8863.2
"11790",2001,"ID","Jefferson","BARLEY","Heat",5,"MAY",263.91,454
"11791",2001,"ID","Jefferson","BARLEY","Heat",8,"AUG",44.68,658
"11792",2001,"ID","Jerome","WHEAT","Heat",9,"SEP",18.14,1312
"11793",2001,"ID","Jerome","WHEAT","Hail",8,"AUG",546.6,44123
"11794",2001,"ID","Jerome","SUGAR BEETS","Wind/Excess Wind",5,"MAY",90,3240
"11795",2001,"ID","Jerome","POTATOES","Heat",6,"JUN",222.5,46277
"11796",2001,"ID","Jerome","POTATOES","Heat",7,"JUL",55,53140
"11797",2001,"ID","Jerome","POTATOES","Excess Moisture/Precip/Rain",4,"APR",70.6,25277
"11798",2001,"ID","Jerome","BARLEY","Heat",6,"JUN",1105.4,17168
"11799",2001,"ID","Kootenai","WHEAT","Drought",6,"JUN",11.65,418
"11800",2001,"ID","Kootenai","OATS","Failure Irrig Supply",9,"SEP",73.6,1570
"11801",2001,"ID","Kootenai","DRY PEAS","Drought",6,"JUN",116.99,1646
"11802",2001,"ID","Latah","WHEAT","Drought",5,"MAY",55.56,474
"11803",2001,"ID","Latah","WHEAT","Drought",7,"JUL",27.14,1284
"11804",2001,"ID","Latah","WHEAT","Drought",7,"JUL",14.268,381.6
"11805",2001,"ID","Latah","WHEAT","Drought",6,"JUN",9.512,254.4
"11806",2001,"ID","Latah","DRY PEAS","Drought",7,"JUL",13.91,150
"11807",2001,"ID","Latah","DRY PEAS","Fire",8,"AUG",8.524,50
"11808",2001,"ID","Latah","DRY PEAS","Wildlife",7,"JUL",25.572,150
"11809",2001,"ID","Latah","DRY PEAS","Wildlife",8,"AUG",8.524,50
"11810",2001,"ID","Lewis","WHEAT","Decline in Price",10,"OCT",4.5,11
"11811",2001,"ID","Lewis","WHEAT","Drought",6,"JUN",252.4,11391
"11812",2001,"ID","Lewis","WHEAT","Drought",7,"JUL",300,2273
"11813",2001,"ID","Lewis","WHEAT","Drought",7,"JUL",223.275,15523
"11814",2001,"ID","Lewis","WHEAT","Drought",12,"DEC",93.2,556
"11815",2001,"ID","Lewis","WHEAT","Drought",10,"OCT",114.2,1543
"11816",2001,"ID","Lewis","WHEAT","Heat",7,"JUL",56.7,791
"11817",2001,"ID","Lewis","WHEAT","Heat",6,"JUN",120.06,2369
"11818",2001,"ID","Lewis","WHEAT","Heat",8,"AUG",19.925,649
"11819",2001,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",3,"MAR",5.06,111
"11820",2001,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",7,"JUL",216.5,21824
"11821",2001,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",4,"APR",427.42,24444
"11822",2001,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",4,"APR",9.6,874
"11823",2001,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",31.81,120
"11824",2001,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",1171.92,72211
"11825",2001,"ID","Lewis","WHEAT","Cold Wet Weather",5,"MAY",54.69,646
"11826",2001,"ID","Lewis","WHEAT","Wildlife",3,"MAR",4.06,32
"11827",2001,"ID","Lewis","CANOLA","Drought",3,"MAR",150.3,4656
"11828",2001,"ID","Lewis","CANOLA","Drought",9,"SEP",64.8,1319
"11829",2001,"ID","Lewis","CANOLA","Hail",5,"MAY",255.8,22954
"11830",2001,"ID","Lewis","CANOLA","Hail",5,"MAY",210.2,16463
"11831",2001,"ID","Lewis","CANOLA","Excess Moisture/Precip/Rain",4,"APR",28,1073
"11832",2001,"ID","Lewis","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",805.26,35968
"11833",2001,"ID","Lewis","CANOLA","Frost",3,"MAR",36.63,229
"11834",2001,"ID","Lewis","CANOLA","Frost",9,"SEP",97.02,11008.2
"11835",2001,"ID","Lewis","CANOLA","Frost",9,"SEP",82.78,3449
"11836",2001,"ID","Lewis","CANOLA","Freeze",3,"MAR",193.9,3156
"11837",2001,"ID","Lewis","CANOLA","Freeze",10,"OCT",156.16,10323
"11838",2001,"ID","Lewis","CANOLA","Cold Wet Weather",3,"MAR",64.68,7338.8
"11839",2001,"ID","Lewis","DRY PEAS","Drought",7,"JUL",23.184,134.4
"11840",2001,"ID","Lewis","DRY PEAS","Heat",9,"SEP",186.16,6075
"11841",2001,"ID","Lewis","DRY PEAS","Excess Moisture/Precip/Rain",4,"APR",72.17,3501
"11842",2001,"ID","Lewis","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",456,20322
"11843",2001,"ID","Lewis","DRY PEAS","Cold Wet Weather",6,"JUN",34.776,201.6
"11844",2001,"ID","Lewis","DRY PEAS","Plant Disease",7,"JUL",104.6,764
"11845",2001,"ID","Lewis","DRY PEAS","Wildlife",6,"JUN",36.28,1673
"11846",2001,"ID","Lewis","BARLEY","Drought",7,"JUL",318.1,6467
"11847",2001,"ID","Lewis","BARLEY","Excess Moisture/Precip/Rain",4,"APR",274.8,9498
"11848",2001,"ID","Lewis","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",166.45,9084
"11849",2001,"ID","Lincoln","SUGAR BEETS","Freeze",4,"APR",376.7,13561
"11850",2001,"ID","Lincoln","SUGAR BEETS","Wind/Excess Wind",5,"MAY",1168.8,42076
"11851",2001,"ID","Lincoln","CORN","Failure Irrig Supply",6,"JUN",308.3,43969
"11852",2001,"ID","Lincoln","CORN","Failure Irrig Supply",8,"AUG",246.4,34671
"11853",2001,"ID","Lincoln","CORN","Failure Irrig Supply",5,"MAY",246,35530
"11854",2001,"ID","Lincoln","POTATOES","Failure Irrig Supply",5,"MAY",211.2,59207
"11855",2001,"ID","Lincoln","BARLEY","Heat",6,"JUN",10.725,588
"11856",2001,"ID","Lincoln","BARLEY","Failure Irrig Supply",6,"JUN",3.575,196
"11857",2001,"ID","Lincoln","BARLEY","Failure Irrig Supply",6,"JUN",118.9,7185
"11858",2001,"ID","Lincoln","BARLEY","Failure Irrig Supply",9,"SEP",26,1090
"11859",2001,"ID","Madison","WHEAT","Heat",5,"MAY",109.55,1485.5
"11860",2001,"ID","Madison","WHEAT","Heat",6,"JUN",121.128,2793.98
"11861",2001,"ID","Madison","WHEAT","Heat",10,"OCT",31.62,344.25
"11862",2001,"ID","Madison","WHEAT","Heat",7,"JUL",417.038,22334.69
"11863",2001,"ID","Madison","WHEAT","Frost",8,"AUG",199.67,20982.81
"11864",2001,"ID","Madison","WHEAT","Frost",6,"JUN",30.38,330.75
"11865",2001,"ID","Madison","WHEAT","Frost",10,"OCT",389.072,9477.02
"11866",2001,"ID","Madison","WHEAT","Frost",6,"JUN",583.702,39123
"11867",2001,"ID","Madison","WHEAT","Cold Wet Weather",3,"MAR",117,19442
"11868",2001,"ID","Madison","POTATOES","Heat",12,"DEC",83.3,5502.7
"11869",2001,"ID","Madison","POTATOES","Heat",7,"JUL",117.556,24646.88
"11870",2001,"ID","Madison","POTATOES","Frost",6,"JUN",258.444,41466.42
"11871",2001,"ID","Madison","POTATOES","Insects",7,"JUL",78.2,73478
"11872",2001,"ID","Madison","BARLEY","Heat",7,"JUL",145.72,2284.8
"11873",2001,"ID","Madison","BARLEY","Heat",7,"JUL",41.34,1365.9
"11874",2001,"ID","Madison","BARLEY","Heat",6,"JUN",218.58,3427.2
"11875",2001,"ID","Madison","BARLEY","Hail",8,"AUG",35.7,2410
"11876",2001,"ID","Madison","BARLEY","Frost",8,"AUG",611,3061
"11877",2001,"ID","Madison","BARLEY","Frost",6,"JUN",96.46,3187.1
"11878",2001,"ID","Madison","BARLEY","Frost",6,"JUN",243.68,10091.2
"11879",2001,"ID","Madison","BARLEY","Wind/Excess Wind",5,"MAY",60.92,2522.8
"11880",2001,"ID","Minidoka","WHEAT","Drought",8,"AUG",511,10046
"11881",2001,"ID","Minidoka","WHEAT","Heat",8,"AUG",92.8,77
"11882",2001,"ID","Minidoka","WHEAT","Heat",5,"MAY",320,14635
"11883",2001,"ID","Minidoka","WHEAT","Heat",8,"AUG",881.5,61551
"11884",2001,"ID","Minidoka","WHEAT","Heat",6,"JUN",60,1583
"11885",2001,"ID","Minidoka","WHEAT","Heat",9,"SEP",199.69,20691
"11886",2001,"ID","Minidoka","WHEAT","Cold Wet Weather",5,"MAY",91,11844
"11887",2001,"ID","Minidoka","SUGAR BEETS","Excess Moisture/Precip/Rain",5,"MAY",150,5400
"11888",2001,"ID","Minidoka","SUGAR BEETS","Freeze",4,"APR",10.56,380
"11889",2001,"ID","Minidoka","SUGAR BEETS","Wind/Excess Wind",5,"MAY",834.7,30049
"11890",2001,"ID","Minidoka","SUGAR BEETS","Wind/Excess Wind",4,"APR",15.84,570
"11891",2001,"ID","Minidoka","POTATOES","Heat",7,"JUL",880.66,319715.2
"11892",2001,"ID","Minidoka","POTATOES","Freeze",5,"MAY",122.84,21654.8
"11893",2001,"ID","Minidoka","BARLEY","Heat",10,"OCT",268,11295
"11894",2001,"ID","Minidoka","BARLEY","Heat",6,"JUN",193.35,2910
"11895",2001,"ID","Minidoka","BARLEY","Failure Irrig Supply",8,"AUG",73,3374
"11896",2001,"ID","Nez Perce","WHEAT","Drought",6,"JUN",432.12,13339
"11897",2001,"ID","Nez Perce","WHEAT","Drought",0,"",201.9,-333
"11898",2001,"ID","Nez Perce","WHEAT","Drought",7,"JUL",4007.86,102475.3
"11899",2001,"ID","Nez Perce","WHEAT","Drought",7,"JUL",696.6,13236
"11900",2001,"ID","Nez Perce","WHEAT","Drought",11,"NOV",127.1,11452
"11901",2001,"ID","Nez Perce","WHEAT","Drought",5,"MAY",572.29,22069
"11902",2001,"ID","Nez Perce","WHEAT","Drought",8,"AUG",81.07,921
"11903",2001,"ID","Nez Perce","WHEAT","Drought",5,"MAY",358.3,19838
"11904",2001,"ID","Nez Perce","WHEAT","Drought",8,"AUG",550.05,20286
"11905",2001,"ID","Nez Perce","WHEAT","Drought",6,"JUN",7972.45,267839
"11906",2001,"ID","Nez Perce","WHEAT","Excess Moisture/Precip/Rain",4,"APR",83.43,5238
"11907",2001,"ID","Nez Perce","WHEAT","Frost",3,"MAR",145.25,3815.7
"11908",2001,"ID","Nez Perce","WHEAT","Cold Winter",5,"MAY",38.41,393
"11909",2001,"ID","Nez Perce","WHEAT","Cold Wet Weather",3,"MAR",524.69,4408
"11910",2001,"ID","Nez Perce","CANOLA","Drought",7,"JUL",63,1103
"11911",2001,"ID","Nez Perce","CANOLA","Drought",10,"OCT",44.4,502
"11912",2001,"ID","Nez Perce","CANOLA","Drought",8,"AUG",90.99,2342
"11913",2001,"ID","Nez Perce","CANOLA","Freeze",4,"APR",64.2,8383
"11914",2001,"ID","Nez Perce","GREEN PEAS","Drought",7,"JUL",15.6,192.6
"11915",2001,"ID","Nez Perce","GREEN PEAS","Heat",7,"JUL",36.4,449.4
"11916",2001,"ID","Nez Perce","DRY PEAS","Drought",8,"AUG",57.8,2921
"11917",2001,"ID","Nez Perce","DRY PEAS","Drought",10,"OCT",146.09,5242
"11918",2001,"ID","Nez Perce","DRY PEAS","Drought",7,"JUL",1497.32,29766.6
"11919",2001,"ID","Nez Perce","DRY PEAS","Drought",6,"JUN",796.18,12886
"11920",2001,"ID","Nez Perce","DRY PEAS","Heat",7,"JUL",27.12,56.4
"11921",2001,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",34.7875,419.75
"11922",2001,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",179.81,4387
"11923",2001,"ID","Nez Perce","DRY PEAS","Frost",6,"JUN",111.02,3738
"11924",2001,"ID","Nez Perce","DRY PEAS","Plant Disease",6,"JUN",104.3625,1259.25
"11925",2001,"ID","Nez Perce","BARLEY","Drought",7,"JUL",29.11,132.6
"11926",2001,"ID","Nez Perce","BARLEY","Drought",6,"JUN",144.19,8885
"11927",2001,"ID","Nez Perce","BARLEY","Drought",9,"SEP",29.15,371
"11928",2001,"ID","Nez Perce","BARLEY","Drought",9,"SEP",164.88,1712
"11929",2001,"ID","Nez Perce","BARLEY","Drought",5,"MAY",60.67,4408
"11930",2001,"ID","Nez Perce","BARLEY","Drought",5,"MAY",161.41,6040
"11931",2001,"ID","Nez Perce","BARLEY","Drought",8,"AUG",52.69,26
"11932",2001,"ID","Nez Perce","BARLEY","Drought",6,"JUN",1975.73,33561
"11933",2001,"ID","Nez Perce","BARLEY","Heat",7,"JUL",11.64,80.4
"11934",2001,"ID","Nez Perce","BARLEY","Failure Irrig Supply",6,"JUN",15.6,626
"11935",2001,"ID","Oneida","WHEAT","Drought",5,"MAY",4447.936,123491.1
"11936",2001,"ID","Oneida","WHEAT","Drought",5,"MAY",2135.094,51859.14
"11937",2001,"ID","Oneida","WHEAT","Drought",6,"JUN",2122.0146,30830.76
"11938",2001,"ID","Oneida","WHEAT","Drought",7,"JUL",24.276,546.72
"11939",2001,"ID","Oneida","WHEAT","Drought",4,"APR",39.151,1085.84
"11940",2001,"ID","Oneida","WHEAT","Drought",7,"JUL",16.0548,656.37
"11941",2001,"ID","Oneida","WHEAT","Drought",6,"JUN",1672.214,60021.74
"11942",2001,"ID","Oneida","WHEAT","Drought",3,"MAR",551.5,16902
"11943",2001,"ID","Oneida","WHEAT","Drought",6,"JUN",122.979,3272.59
"11944",2001,"ID","Oneida","WHEAT","Drought",6,"JUN",345.593,20256.5
"11945",2001,"ID","Oneida","WHEAT","Drought",9,"SEP",36.8,1203
"11946",2001,"ID","Oneida","WHEAT","Drought",4,"APR",307.479,10073.52
"11947",2001,"ID","Oneida","WHEAT","Drought",5,"MAY",20.8,1903.6
"11948",2001,"ID","Oneida","WHEAT","Drought",4,"APR",62.124,3391.8
"11949",2001,"ID","Oneida","WHEAT","Drought",7,"JUL",40.1,1268.2
"11950",2001,"ID","Oneida","WHEAT","Drought",5,"MAY",183.148,6126.6
"11951",2001,"ID","Oneida","WHEAT","Drought",8,"AUG",1227.9,40462
"11952",2001,"ID","Oneida","WHEAT","Drought",11,"NOV",55.8,1111
"11953",2001,"ID","Oneida","WHEAT","Drought",8,"AUG",1213.6,14088
"11954",2001,"ID","Oneida","WHEAT","Drought",8,"AUG",23.34,621
"11955",2001,"ID","Oneida","WHEAT","Heat",7,"JUL",8.0121,661.98
"11956",2001,"ID","Oneida","WHEAT","Heat",7,"JUL",11.172,85.26
"11957",2001,"ID","Oneida","WHEAT","Heat",6,"JUN",321.49,4154.3
"11958",2001,"ID","Oneida","WHEAT","Heat",6,"JUN",58.07,2349.6
"11959",2001,"ID","Oneida","WHEAT","Heat",5,"MAY",10.2,702.2
"11960",2001,"ID","Oneida","WHEAT","Heat",5,"MAY",110.342,6776.8
"11961",2001,"ID","Oneida","WHEAT","Heat",6,"JUN",23.1,1144.5
"11962",2001,"ID","Oneida","WHEAT","Heat",6,"JUN",122.045,3738
"11963",2001,"ID","Oneida","WHEAT","Heat",5,"MAY",24.5,67.13
"11964",2001,"ID","Oneida","WHEAT","Heat",8,"AUG",20.01,408
"11965",2001,"ID","Oneida","WHEAT","Heat",8,"AUG",46.6,387
"11966",2001,"ID","Oneida","WHEAT","Failure Irrig Supply",6,"JUN",53.9,2670.5
"11967",2001,"ID","Oneida","WHEAT","Failure Irrig Supply",8,"AUG",46.6,387
"11968",2001,"ID","Oneida","WHEAT","Hail",6,"JUN",62.695,1479.5
"11969",2001,"ID","Oneida","WHEAT","Excess Moisture/Precip/Rain",6,"JUN",12.98,271
"11970",2001,"ID","Oneida","WHEAT","Frost",6,"JUN",909.1044,14861.65
"11971",2001,"ID","Oneida","WHEAT","Frost",6,"JUN",1734.94,76555.94
"11972",2001,"ID","Oneida","WHEAT","Frost",6,"JUN",158.1491,6914.33
"11973",2001,"ID","Oneida","WHEAT","Frost",4,"APR",153.204,8710.8
"11974",2001,"ID","Oneida","WHEAT","Frost",7,"JUL",11.628,88.74
"11975",2001,"ID","Oneida","WHEAT","Frost",10,"OCT",98.849,77.52
"11976",2001,"ID","Oneida","WHEAT","Frost",6,"JUN",543.226,41597.98
"11977",2001,"ID","Oneida","WHEAT","Frost",8,"AUG",184.824,4799.1
"11978",2001,"ID","Oneida","WHEAT","Frost",5,"MAY",210.902,14071.2
"11979",2001,"ID","Oneida","WHEAT","Frost",10,"OCT",22.797,368.73
"11980",2001,"ID","Oneida","WHEAT","Freeze",4,"APR",21.6,1572.8
"11981",2001,"ID","Oneida","WHEAT","Freeze",7,"JUL",5.784,158.8
"11982",2001,"ID","Oneida","WHEAT","Freeze",4,"APR",332.34,7494
